,0,1,2,3,4
0,Number of flour mill and person engaged 2011,,,,
1,,,,,
2,Upazila Upazila 1,Number of unit Number of unit 2,Person engaged Family 3,Person engaged Hired 4,Person engaged Total 5
3,Atgharia,32,32,32,64
4,Bera,2,2,60,62
5,Bhangura,32,25,48,73
6,Chatmohar,113,343,192,535
7,Faridpur,30,30,60,90
8,Ishwardi,63,91,112,203
9,Pabna Sadar,96,207,369,597
10,Santhia,74,74,42,116
11,Sujanagar,120,100,60,160
12,Total,562,904,975,1900
