,0,1,2,3,4,5,6,7,8
0,"Number of Government secondary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila Upazila 1,Number of school Number of school 2,Number of teacher Male 3,Number of teacher Female 4,Number of teacher Total 5,Number of student Male 6,Number of student Female 7,Number of student Total 8,Student per teacher Student per teacher 9
3,Atgharia,0,0,0,0,0,0,0,0
4,Bera,0,0,0,0,0,0,0,0
5,Bhangura,0,0,0,0,0,0,0,0
6,Chatmohar,0,0,0,0,0,0,0,0
7,Faridpur,0,0,0,0,0,0,0,0
8,Ishwardi,3,40,15,55,1460,1465,2925,53
9,Pabna Sadar,3,65,21,86,2052,2389,4441,52
10,Santhia,0,0,0,0,0,0,0,0
11,Sujanagar,0,0,0,0,0,0,0,0
12,Total,6,105,36,141,3512,3854,7366,52
