,0,1,2,3,4
0,Number of agriculture holding by tenure,,,,
1,,,,,
2,Upazila 1,Total farm holding 2,Owner holding 3,Owner cum tenant 4,Tenant holding 5
3,Atgharia,24324,11296,11268,1760
4,Bera,20044,9244,8755,2045
5,Bhangura,16687,8501,7661,525
6,Chatmohar,39466,20242,17560,1664
7,Faridpur,17055,9677,6715,663
8,Ishwardi,32378,18708,12405,1265
9,Pabna Sadar,49114,27971,19314,1829
10,Santhia,48073,22807,23155,2111
11,Sujanagar,35757,15774,18098,1885
12,Total,282898,144220,124931,13747
