,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2,Upazila Upazila 1,Number of Government primary school Number of Government primary school 2,Number of teacher Male 3,Number of teacher Female 4,Number of teacher Total 5,Number of student Male 6,Number of student Female 7,Number of student Total 8,Student per teacher Student per teacher 9
3,Atgharia,44,123,166,289,6425,6211,12636,44
4,Bera,65,162,184,346,12497,13065,25562,74
5,Bhangura,44,120,141,261,5197,5860,11057,42
6,Chatmohar,90,223,266,489,11026,11156,22182,45
7,Faridpur,48,89,239,328,5128,4927,10055,31
8,Ishwardi,66,174,323,497,11915,11842,23757,48
9,Pabna Sadar,125,238,571,809,20264,21148,41412,51
10,Santhia,90,330,270,600,11925,10573,24498,37
11,Sujanagar,92,164,374,534,13072,14273,27345,51
12,Total,664,1623,2534,4153,97449,99055,198504,48
