,0,1,2,3,4,5,6
0,Number of branch of Grameen bank 2011,,,,,,
1,,,,,,,
2,Upazila 1,Number of branch 2,Number of employee 3,Number of member 4,Number of account 5,Annual deposit lac tk. 6,Annual credit disbursed lac tk. 7
3,Atgharia,3,20,9182,11482,742,1270
4,Bera,4,36,17099,17099,243,2887
5,Bhangura,2,22,11311,11311,678,2246
6,Chatmohar,6,49,15392,28297,291,4661
7,Faridpur,3,27,13596,11197,550,554
8,Ishwardi,5,33,15864,15864,974,2908
9,Pabna Sadar,6,42,20409,20409,1114,3465
10,Santhia,5,33,13890,17163,2342,4567
11,Sujanagar,4,24,11025,11025,712,2423
12,Total,38,286,112768,143847,9069,24981
