,0,1,2,3
0,Number of vocational institute by municipality 2011,,,
1,Gaibandha,,,
2,,,,
3,Municipality,Number of institution,Number of teacher,Number of student
4,Gaibandha Sadar,2,33,856
5,Gobindaganj,0,0,0
6,Sundarganj,0,0,0
7,Total,2,33,856
