,0,1,2,3,4,5,6,7,8
0,"Number of school  college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Fulchhari,2,43,2,45,144,160,304,7
4,Gaibandha Sadar,3,131,85,216,1063,1548,2611,12
5,Gobindaganj,3,55,5,60,397,563,960,16
6,Palashbari,1,13,4,17,125,152,277,16
7,Sadullapur,6,29,8,37,1153,985,2138,58
8,Saghata,2,51,20,71,0,1667,1667,23
9,Sundarganj,2,29,6,35,480,260,780,22
10,Total,19,351,130,481,3362,5335,8737,18
