,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bagatipara,7,80,23,103,1215,1091,2306,22
4,Baraigram,26,299,61,360,3046,3293,6289,17
5,Gurudaspur,21,250,52,302,1707,1853,3560,12
6,Lalpur,19,261,59,320,3976,3648,7624,24
7,Natore Sadar,7,42,35,77,1210,274,1484,19
8,Singra,15,126,102,228,1105,1252,2357,10
9,Total,95,1058,332,1390,12259,11411,23620,17
