,0,1,2,3,4,5,6,7,8
0,"Number of school & college (operating jointly), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  institute,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Bagatipara,0,0,0,0,0,0,0,0
4,Baraigram,0,0,0,0,0,0,0,0
5,Gurudaspur,5,106,33,139,1598,2036,3634,26
6,Lalpur,0,0,0,0,0,0,0,0
7,Natore Sadar,0,0,0,0,0,0,0,0
8,Singra,9,253,117,370,2735,1537,4272,11
9,Total,14,359,150,509,4333,3573,7906,37
