,0,1,2,3,4,5,6
0,"Number and area of pond, dighee and other area 2010-2011",,,,,,
1,Dhaka,,,,,,
2,,,,,,,
3,(Area in acre) -  Upazila,(Area in acre) - Pond - Number,(Area in acre) - Pond - Area,(Area in acre) - Dhighee - Number,(Area in acre) - Dhighee - Area,(Area in acre) -  Other area,(Area in acre) -  Total area
4,Dhaka Metropolitan,497,197,0,0,0,197
5,Dhamrai,1920,988,0,0,79,1552
6,Dohar,454,153,0,0,13,166
7,Keraniganj,464,213,0,0,308,521
8,Nawabganj,2158,941,0,0,754,1695
9,Savar,2066,1183,1,11,3392,4586
10,Total,7559,3675,1,11,4546,8717
