,0,1,2,3,4,5,6,7,8
0,"Number of Non-government secondary school, teacher and student 2011",,,,,,,,
1,Dhaka,,,,,,,,
2,,,,,,,,,
3, Upazila,Number of  school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
4,Dhaka Metropolitan,242,3499,2719,6218,85728,90743,176471,28
5,Dhamrai,23,299,70,369,10750,8700,19450,53
6,Dohar,21,271,47,318,5916,8425,14341,45
7,Keraniganj,34,466,173,639,12625,18983,31608,49
8,Nawabganj,37,374,107,481,11342,11206,22546,47
9,Savar,42,438,112,550,21723,7585,29308,53
10,Total,399,5347,3228,8575,148084,145642,293724,34
