,0,1,2,3
0,Number of co-operative society 2011,,,
1,Dhaka,,,
2,,,,
3, Upazila, Number, Number of employee, Number of client
4,Dhaka Metropolitan,8463,783,3537.187
5,Dhamrai,326,500,15000
6,Dohar,344,65,10770
7,Keraniganj,779,1127,75258
8,Nawabganj,212,308,53028
9,Savar,1028,155,71512
10,Total,11152,2938,229105
