,0,1,2,3,4,5
0,Daily average wage rate of non-agricultural labour 2011,,,,,
1,Dhaka,,,,,
2,,,,,,
3,(Wage in taka) - Upazila,(Wage in taka) - Porter (coolee),(Wage in taka) - Garden labour male,(Wage in taka) - Garden female labour,(Wage in taka) - Other labour (Adult),(Wage in taka) - Other labour (Child)
4,Dhaka Metropolitan,300,250,200,200,100
5,Dhamrai,350,0,0,300,150
6,Dohar,500,0,0,350,175
7,Keraniganj,300,300,200,300,150
8,Nawabganj,350,0,0,250,0
9,Savar,350,300,0,300,150
10,Average,358,280,200,283,145
