,0,1,2,3,4,5
0,Employment status in handloom industry 2011,,,,,
1,Kushtia,,,,,
2,,,,,,
3,Upazila, Number of handloom,Persons engaged - Family members,Persons engaged - Regular,Persons engaged - Hired / Casual, Total
4,Kushtia Sadar,2646,2875,2646,4115,9636
5,Bheramara,125,130,130,20,320
6,Daulatpur,513,450,63,0,513
7,Khoksa,3972,4096,1924,0,6020
8,Kumarkhali,11288,25450,10400,5210,41060
9,Mirpur,715,895,1245,116,2256
10,Total,19259,33896,16408,9461,59805
