,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Kushtia Sadar,106,159,530,689,4240,4028,8268,12
4,Bheramara,26,60,70,130,1798,2196,3994,31
5,Daulatpur,65,95,85,180,2900,2700,5600,31
6,Khoksa,11,30,20,50,532,573,1107,22
7,Kumarkhali,31,31,125,156,1900,2000,3900,25
8,Mirpur,38,81,121,202,1930,1549,3479,17
9,Total,277,456,951,1407,13300,13046,26348,19
