,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,Kushtia,,,,,,
2,(Area in acre  production in metric ton),,,,,,
3,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
4,Kushtia Sadar,1378,573,100,45,3945,8190
5,Bheramara,520,300,36,17,160,410
6,Daulatpur,1385,543,45,14,6980,12525
7,Khoksa,1376,654,5,3,56,108
8,Kumarkhali,4235,1998,25,18,2403,4199
9,Mirpur,455,193,21,5,1983,4422
10,Total,9349,4261,232,102,15527,29854
