,0,1,2,3,4
0,Number of co-operative society and member 2011,,,,
1,(In Bangla Schedule  Activities ),,,,
2, Upazila,Number of co-operative society,Number of member - Male,Number of member - Female, Both sex
3,Kushtia Sadar,205,13712,9141,22853
4,Bheramara,107,3550,2250,5800
5,Daulatpur,506,12837,7874,20711
6,Khoksa,55,2300,175,2475
7,Kumarkhali,305,17038,4921,21959
8,Mirpur,235,6200,5356,11556
9,Total,1413,55637,29717,85354
