,0,1,2,3,4,5,6,7,8
0,"Number of kawmi madrasah, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of madrasah,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Kushtia Sadar,22,114,13,127,1567,1283,2850,22
4,Bheramara,5,5,0,5,125,0,125,25
5,Daulatpur,1,27,0,27,713,0,713,26
6,Khoksa,2,12,0,12,115,9,124,11
7,Kumarkhali,3,10,0,10,80,0,80,8
8,Mirpur,7,14,7,21,385,323,708,34
9,Total,40,182,20,202,2985,1615,4600,23
