,0,1,2,3,4,5,6
0,Number of holdings reporting selected livestock species 2008,,,,,,
1,,,,,,,
2, Upazila,Cows & Buffaloes - Holding /Farm Number,Cows & Buffaloes - Animal number,Goats - Holding/ Farm number,Goats - Goats number,Sheep - Holding/ Farm Number,Sheep - Sheep Number
3,Kushtia Sadar,21470,79597,21410,36650,7,210
4,Bheramara,13029,24867,19555,52011,147,717
5,Daulatpur,1115,52000,3000,44000,400,15300
6,Khoksa,23623,24439,12205,18420,25,262
7,Kumarkhali,35113,105339,395,990,7,29
8,Mirpur,36999,137559,8103,18343,242,18201
9,Total,131349,423801,64668,170414,828,34719
