,0,1,2,3,4,5
0,10.08 Number of family planning personnel working by municipality 2011,,,,,
1,,,,,,
2, Municipality, Doctor,Family planning inspector,Family planning assistant,Family planning visitor,Midwives/ Birth attendant (Dais)
3,Kushtia Sadar,1,1,3,4,3
4,Bheramara,0,0,2,0,0
5,Daulatpur,0,0,0,0,0
6,Khoksa,0,1,2,1,3
7,Kumarkhali,1,0,2,4,0
8,Mirpur,1,1,3,1,0
9,Total,3,3,12,10,6
