,0,1,2,3,4,5,6,7,8
0,"Number of agricultural  veterinary college, teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of  college,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Kushtia Sadar,0,0,0,0,0,0,0,0
4,Bheramara,0,0,0,0,0,0,0,0
5,Daulatpur,2,28,11,39,212,70,282,7
6,Khoksa,0,0,0,0,0,0,0,0
7,Kumarkhali,1,7,3,10,100,60,160,16
8,Mirpur,0,0,0,0,0,0,0,0
9,Total,3,35,14,49,312,130,442,9
