,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2010-11",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Adarsha Sadar,0,0,0,0,43,72
4,Barura,21,55,6,2,110,220
5,Brahmanpara,20,46,0,0,0,0
6,Burichang,0,0,0,0,0,0
7,Chandina,15,40,15,6,449,1051
8,Chauddagram,25,87,0,0,0,0
9,Comilla Sadar Dakshin,0,0,0,0,0,0
10,Daudkandi,54,28,21,8,9440,16215
11,Debidwar,0,0,0,0,100,53
12,Homna,15,63,0,0,12,30
13,Laksam,0,0,0,0,0,0
14,Monoharganj,30,5,0,0,0,0
15,Meghna,350,158,0,0,247,275
16,Muradnagar,1066,347,0,0,25,22
17,Nangalkot,2,2,0,0,0,0
18,Titas,13,7,0,0,442,1004
19,Total,1611,838,42,16,10868,18942
