,0,1,2,3,4,5
0,Average rate of vehicle per kilo meter 2011,,,,,
1,,,,,,
2,(Rate in taka) - Upazila,(Rate in taka) - Vehicle - Rickshaw,(Rate in taka) - Vehicle - Rickshaw van,(Rate in taka) - Vehicle - Easy bike,(Rate in taka) - Vehicle - Auto rickshaw,(Rate in taka) - Vehicle - Tempo
3,Adarsha Sadar,15,30,5,5,7
4,Barura,10,20,5,5,5
5,Brahmanpara,10,15,5,3,0
6,Burichang,10,20,5,5,5
7,Chandina,10,15,5,5,3
8,Chauddagram,10,20,5,5,5
9,Comilla Sadar Dakshin,10,30,10,10,6
10,Daudkandi,10,80,10,5,5
11,Debidwar,12,15,2.5,3,3
12,Homna,10,10,4,3,3
13,Laksam,20,50,10,10,5
14,Monoharganj,15,30,5,5,3
15,Meghna,20,30,0,10,10
16,Muradnagar,10,5,3,3,2
17,Nangalkot,20,25,10,15,7
18,Titas,10,50,5,5,5
19,Average,13,28,6,6,5
