,0,1,2,3,4
0,Area and production of turmeric and ginger 2010-11,,,,
1,(Area in acre and production in metric ton),,,,
2,Upazila,Turmeric - Area,Turmeric - Production,Ginger - Area,Ginger - Production
3,Adarsha Sadar,10,25,7,16
4,Barura,53,79,23,23
5,Brahmanpara,38,150,30,192
6,Burichang,25,200,13,100
7,Chandina,42,232,29,150
8,Chauddagram,87,178,9,4
9,Comilla Sadar Dakshin,0,0,0,0
10,Daudkandi,0,0,0,0
11,Debidwar,0,0,0,0
12,Homna,3,3,3,12
13,Laksam,0,0,0,0
14,Monoharganj,0,0,0,0
15,Meghna,0,0,0,0
16,Muradnagar,6,15,2,3
17,Nangalkot,0,0,0,0
18,Titas,7,12,9,15
19,Total,270,894,125,515
