,0,1,2,3,4
0,Number of establishment and person engaged in cottage industry 2011,,,,
1,,,,,
2,Upazila,Number of unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Adarsha Sadar,135,7,8,15
4,Barura,0,0,0,0
5,Brahmanpara,0,0,0,0
6,Burichang,0,0,0,0
7,Chandina,0,0,0,0
8,Chauddagram,1,5,1,6
9,Comilla Sadar Dakshin,1,6,8,14
10,Daudkandi,11,26,52,78
11,Debidwar,685,822,890,1712
12,Homna,708,715,54,769
13,Laksam,15,20,92,112
14,Monoharganj,104,153,0,153
15,Meghna,0,0,0,0
16,Muradnagar,942,1520,128,1648
17,Nangalkot,0,0,0,0
18,Titas,0,0,0,0
19,Total,2602,3274,1233,4507
