,0,1,2,3,4,5,6
0,"Area and production of wheat, jute and sugarcane 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Wheat - Area,Wheat - Production,Jute - Area,Jute - Production,Sugarcane - Area,Sugarcane - Production
3,Adarsha Sadar,20,13,0,0,9,120
4,Barura,235,160,25,14,243,753
5,Brahmanpara,100,160,1265,3795,8,360
6,Burichang,50,100,50,160,0,0
7,Chandina,287,287,51,216,19,576
8,Chauddagram,93,102,0,0,72,72
9,Comilla Sadar Dakshin,26,72,0,0,0,0
10,Daudkandi,300,50,397,259,0,0
11,Debidwar,270,288,238,264,0,0
12,Homna,938,1009,1407,6335,32,53
13,Laksam,15,75,0,0,20,120
14,Monoharganj,9,5,50,23,27,135
15,Meghna,543,309,148,54.46,0,0
16,Muradnagar,2970,2433,440,268,124,582
17,Nangalkot,74,42,0,0,96,193
18,Titas,444,356,260,384,0,0
19,Total,6374,5461,4331,11772,650,2965
