,0,1,2,3,4,5
0,Existing position of Government employee by category 2011,,,,,
1,,,,,,
2,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
3,Magura Sadar,187,96,2036,334,2653
4,Mohammadpur,20,16,642,97,775
5,Shalikha,22,15,551,90,678
6,Sreepur,12,19,503,92,626
7,Total,241,146,3732,613,4732
