,0,1,2,3,4,5,6,7,8,9,10,11
0,"Population and literacy rate of 1981, 1991, 2001 & 2011 and number of voters 2011",,,,,,,,,,,
1,,,,,,,,,,,,
2,Thana/ Upazila Name,Population(000),Population(000),Population(000),Population(000),Literacy Rate (%),Literacy Rate (%),Literacy Rate (%),Literacy Rate (%),Number of Voters (000) (According to last voter list),Number of Voters (000) (According to last voter list),Number of Voters (000) (According to last voter list)
3,Thana/ Upazila Name,1981,1991,2001,2011,1981,1991,2001,2011,Male,Female,Total
