,0,1,2,3,4,5
0,Use of chemical fertilizer 2010-11,,,,,
1,Upazila,UREA,TSP,MP,DAP,Other
2,Gangni,12360,2340,3230,3895,3435
3,Mujibnagar,5077,1026,876,608,392
4,Meherpur Sadar,11369,2201,1970,845,785
5,Total,28806,5567,6076,5348,4612
