,0,1,2,3,4,5,6
0,Land area under irrigation for selected crops 2008,,,,,,
1,,,,,,,
2, Upazila,Paddy,Paddy,Wheat,Wheat,Potato,Potato
3, Upazila,Total area,Irrigated area,Total area,Irrigated area,Total area,Irrigated area
4,Chakaria,42250,38927,39,0,1157,1157
5,Cox's Bazar Sadar,19494,17784,65,0,313,313
6,Kutubdia,11084,7055,17,0,67,67
7,Moheshkhali,17226,8800,43,0,270,270
8,Pekua,18566,11374,25,0,156,156
9,Ramu,29678,14235,55,0,667,667
10,Teknaf,11571,1454,22,0,398,398
11,Ukhia,16776,7663,19,0,598,598
12,Total,166645,107292,283,0,3625,3625
