,0,1,2,3,4,5,6,7,8,9,10
0,"Number of primary school (Class I-V), teacher and student by municipality 2011",,,,,,,,,,
1,"
Upazila",Primary school,Primary school,Primary school,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Govt.,"Non-
govt.",Total,Govt.,"Non-
govt.",Total,Govt.,"Non-
govt.",Total,Students per teacher
3,Chakaria,9,4,13,36,16,52,6971,1248,219,158
4,Cox's Bazar Sadar,10,4,14,54,16,68,3800,2480,6280,81
5,Kutubdia,0,0,0,0,0,0,0,0,0,0
6,Moheshkhali,3,3,6,29,11,40,2195,850,3045,9
7,Pekua,0,0,0,0,0,0,0,0,0,0
8,Ramu,0,0,0,0,0,0,0,0,0,0
9,Teknaf,2,2,4,19,7,26,1346,888,2234,86
10,Ukhia,0,0,0,0,0,0,0,0,0,0
11,Total,24,13,37,138,50,186,14312,5466,11778,83
