,0,1,2,3,4,5,6,7,8
0,"Number of Government primary school (class I-V), teacher and student 2011",,,,,,,,
1,"
Upazila","Number of Government primary
school",Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila","Number of Government primary
school",Male,Female,Total,Male,Female,Total,Students per teacher
3,Chakaria,77,312,207,519,20200,25120,45320,87
4,Cox's Bazar Sadar,64,271,186,457,13115,14870,27985,61
5,Kutubdia,32,105,98,203,7220,8240,15460,76
6,Moheshkhali,47,142,144,286,14290,15066,29336,103
7,Pekua,27,88,73,161,7414,8859,16273,101
8,Ramu,55,153,203,356,13130,14225,27350,77
9,Teknaf,34,93,78,171,10137,8425,18562,109
10,Ukhia,40,130,116,246,9736,10369,20105,82
11,Total,376,1294,1105,2399,95242,105174,200391,84
