,0,1,2,3,4,5,6,7,8
0,"Number of madrasah, teacher and student under the madrasah education board 2011",,,,,,,,
1,"
Upazila",Number of madrasah,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,"Students per
teacher"
2,"
Upazila",Number of madrasah,Male,Female,Total,Male,Female,Total,"Students per
teacher"
3,Chakaria,40,188,14,202,3288,6312,9600,48
4,Cox's Bazar Sadar,15,270,40,310,8480,6200,14680,47
5,Kutubdia,7,118,2,120,1133,1742,2875,24
6,Moheshkhali,20,270,10,280,4500,3500,8000,29
7,Pekua,10,145,8,153,1303,2013,3316,22
8,Ramu,13,132,12,144,1700,1468,3168,22
9,Teknaf,8,109,8,117,1897,1724,3621,31
10,Ukhia,12,138,17,155,2320,3113,5433,35
11,Total,125,1370,111,1481,24621,26072,50693,34
