,0,1,2,3
0,Length of railway and water way 2011,,,
1,Rajbari,,,
2,(Kilometer),,,
3,Upazila,"Total railway (all broad gage, meter gage  duel gage)",Water way in monsoon (river + canal),Water way round the year (river + canal)
4,Baliakandi,20,55,26
5,Goalanda,10,22,4
6,Kalukhali,10,27,12
7,Pangsha,16,42,11
8,Rajbari Sadar,38,28,28
9,Total,94,174,81
