,0,1,2,3,4,5,6
0,Police personnel and criminal offences by municipality 2011,,,,,,
1,Rajbari,,,,,,
2,,,,,,,
3,Upazila,Police personnel,Criminal offence - Number of offence,Criminal offence - Number of case filled,Traffic accident (Reported) - Number of accident,Traffic accident (Reported) - Person killed,Traffic accident (Reported) - Person injured
4,Baliakandi,0,0,0,0,0,0
5,Goalanda,36,177,177,22,15,32
6,Kalukhali,0,0,0,0,0,0
7,Pangsha,45,748,17,50,2,10
8,Rajbari Sadar,55,293,293,10,5,7
9,Total,136,1218,487,82,22,49
