,0,1,2,3,4,5,6
0,"Area and production of lentil (masur), mug and maize crops 2009-10",,,,,,
1,(Area in acre and production in metric ton),,,,,,
2,Upazila,Lentil (Masur) - Area,Lentil (Masur) - Production,Mug - Area,Mug - Production,Maize - Area,Maize - Production
3,Bhurungamari,50,24.5,10,5,9,18
4,Char Rajibpur,690,280,225,72,800,1950
5,Chilmari,612,214,40,12,1148,2296
6,Kurigram Sadar,230,400,15,15,80,200
7,Nageshwari,140,3604,21,197,51,161
8,Phulbari,130,88,0,0,8,14
9,Rajarhat,18,6,0,0,234,574
10,Raumari,108,43,0,0,498,750
11,Ulipur,115,37.5,23,7,510,1224
12,Total,2093,4697,334,308,3338,7187
