,0,1,2,3,4,5,6
0,"Area and production of pepper, onion and garlic 2009-10",,,,,,
1,Coxs_Bazar,,,,,,
2,(Area in acre and production in metric ton),,,,,,
3,Upazila,Pepper Area,Pepper Production,Onion Area,Onion Production,Garlic Area,Garlic Production
4,Chakaria,347,216,15,12,23,13
5,Cox's Bazar Sadar,269,197,14,46,0,0
6,Kutubdia,3,1,3,10,1,2
7,Moheshkhali,110,50,0,0,0,0
8,Pekua,91,58,6,7,8,4
9,Ramu,224,146,46,84,24,34
10,Teknaf,868,459,25,78,12,21
11,Ukhia,124,41,39,71,14,15
12,Total,2035,1169,148,307,81,89
