,0,1,2,3,4
0,Area and production at tobacco during the years 2010-11 & 2009-10,,,,
1,,,,,
2,(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton),(Area in acre and production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Area,Production,Area,Production
5,Gopalganj Sadar,0,0,0,0
6,Kashiani,16,9,15,10
7,Kotalipara,0,0,0,0
8,Muksudpur,0,0,0,0
9,Tungipara,0,0,0,0
10,Total,16,9,15,10
