,0,1,2,3,4
0,Number of branch of Grameen bank 2011,,,,
1,Naogaon,,,,
2,,,,,
3,Upazila,Number of branch,Number of employee,Number of member,Number of account
4,Atrai,4,29,9028,9520
5,Badalgachhi,2,18,71500,14740
6,Dhamoirhat,5,40,14150,14150
7,Manda,9,66,710,28668
8,Mahadebpur,5,80,11072,14203
9,Naogaon sadar,6,66,18390,27677
10,Niamatpur,5,45,14750,15095
11,Patnitala,5,40,14520,16392
12,Porsha,2,12,4322,5022
13,Raninagar,5,32,8317,17349
14,Sapahar,5,32,10899,16026
15,Total,53,460,177658,178842
