,0,1,2,3,4,5,6
0,Population by religion 2011,,,,,,
1,Naogaon,,,,,,
2,,,,,,,
3,Upazila,Muslim,Hindu,Buddhist,Christian,Others,Total
4,Atrai,175213,17994,1,7,41,193256
5,Badalgachhi,174150,19954,2,290,6946,201342
6,Dhamoirhat,160262,11630,8,6491,6387,184778
7,Manda,329592,31791,1,178,2296,363858
8,Mahadebpur,233183,52571,3,417,6685,292859
9,Naogaon sadar,373011,31011,2,189,935,405148
10,Niamatpur,193081,45636,4,3646,5984,248351
11,Patnitala,182190,35821,76,4777,9036,231900
12,Porsha,114068,13711,4,1801,2511,132095
13,Raninagar,164795,19923,0,55,5,184778
14,Sapahar,150882,7877,1,739,2293,161792
15,Total,2250427,287919,102,18590,43119,2600157
