,0,1,2,3,4
0,Numbers of money exchange agency 2011,,,,
1,Naogaon,,,,
2,,,,,
3, Upazila,Number of money exchange agency,Number of employee,Annual transactions per money exchange agency,Annual profit per agency (lac tk)
4,Atrai,0,0,0,0
5,Badalgachhi,0,0,0,0
6,Dhamoirhat,5,5,13619462,173480
7,Manda,0,0,0,0
8,Mahadebpur,0,0,0,0
9,Naogaon sadar,1,5,15892100,60000
10,Niamatpur,0,0,0,0
11,Patnitala,1,1,1632785,163
12,Porsha,4,4,0,0
13,Raninagar,0,0,0,0
14,Sapahar,0,0,0,0
15,Total,11,15,31144347,233643
