,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,Naogaon,,,,
2,,,,,
3, Upazila, Unit,Person engaged - Male,Person engaged - Female,Person engaged - Total
4,Atrai,48,192,192,384
5,Badalgachhi,27,155,250,405
6,Dhamoirhat,45,140,220,360
7,Manda,65,195,260,455
8,Mahadebpur,358,2148,3223,5371
9,Naogaon sadar,130,563,1128,1691
10,Niamatpur,48,384,336,720
11,Patnitala,16,155,87,242
12,Porsha,21,5313,756,6069
13,Raninagar,180,1500,1700,3200
14,Sapahar,1,6,10,16
15,Total,939,10751,8162,18913
