,0,1,2,3,4,5,6,7,8
0,Progress of rural electrification 2011,,,,,,,,
1,,,,,,,,,
2, Upazila,Number of electrified -  Village,Number of electrified - Residential holding,Number of electrified - Large scale industry,Number of electrified - Small scale Industry,Number of electrified - Deep tube- well,Number of electrified - Power pump,Number of electrified - Commercial holding,Number of electrified -  Others
3,Chhagalnaiya,63,23927,0,226,0,71,2351,0
4,Daganbhuiyan,126,32801,1,439,15,49,3741,724
5,Feni Sadar,131,39698,1,595,13,337,4204,0
6,Fulgazi,81,14782,0,234,5,503,2047,4
7,Parshuram,88,11148,0,235,2,234,1648,3
8,Sonagazi,86,17232,0,231,2,50,2486,0
9,Total,575,139588,2,1960,37,1244,16477,731
