,0,1,2,3,4
0,Number of printing press and person engaged 2011,,,,
1,,,,,
2, Upazila, Unit,Person engaged - Family,Person engaged - Hired,Person engaged - Total
3,Bagatipara,2,3,0,3
4,Baraigram,2,2,8,10
5,Gurudaspur,4,4,8,12
6,Lalpur,2,2,4,6
7,Natore Sadar,8,32,40,72
8,Singra,1,2,2,4
9,Total,19,45,62,107
