,0,1,2,3,4,5,6,7,8
0,Area and production of pulse by type 2010-11,,,,,,,,
1,(Area in acre and production in metric ton),,,,,,,,
2, Upazila,Gram - Area,Gram - Production,Motor - Area,Motor - Production,Khesari - Area,Khesari - Production,Mash-kalai - Area,Mash-kalai - Production
3,Bagatipara,0,0,50,10,1150,210,82,26
4,Baraigram,5,1.4,61,22,2016,685,40,16
5,Gurudaspur,0,0,0,0,602,311,228,65
6,Lalpur,33,10,63,24,525,184,130,45
7,Natore Sadar,6,7.5,290,435,350,437,215,215
8,Singra,0,0,0,0,1235,500,0,0
9,Total,44,18.9,464,491,5878,2327,695,367
