,0,1,2,3,4,5
0,Land area based on utilization 2008,,,,,
1,Chandpur,,,,,
2,,,,,,
3,Upazila,Total area,Permanent cropped area,Temporary cropped area,Permanent fallow area,Others
4,Chandpur Sadar,30526,3173,17291,0,10058
5,Foridganj,37827,7570,19799,0,10458
6,Haimchar,12432,1928,7638,0,2866
7,Hajiganj,31628,1623,21299,0,8706
8,Kachua,40778,819,29424,0,10535
9,Matlab Dakshin,22183,945,15406,0,5832
10,Matlab Uttar,35042,1418,24439,0,9185
11,Shahrasti,26257,1618,17992,0,6647
12,Total,236673,19098,153288,0,64287
