,0,1,2,3,4,5,6,7
0,"Number of pond, dighee, flood camps, shelter, cyclone shelter, stadium,  playground, park,  amusement park 2011",,,,,,,
1,"
Upazila","
Pond","
Dighee",River flow,"Flood camp/
shelter",Cyclone shelter,Stadium/ playground,Park/ amusement park
2,Atwari,1445,100,2,0,0,0,0
3,Boda,2502,0,3,0,0,22,1
4,Debiganj,4858,0,10,0,0,27,1
5,Panchagarh Sadar,1878,2,4,0,0,1,1
6,Tentulia,1346,159,6,0,0,0,1
7,Total,12029,261,25,0,0,50,4
