,0,1,2,3,4,5,6,7,8
0,"Number of Non Government college, teacher and student 2011",,,,,,,,
1,"
Upazila",Number of  college,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  college,Male,Female,Total,Male,Female,Total,Students per teacher
3,Atwari,5,123,19,142,1435,862,2297,16
4,Boda,5,101,27,128,1115,1845,2960,23
5,Debiganj,7,150,27,177,2411,1899,4310,24
6,Panchagarh Sadar,4,104,19,123,1539,1240,2779,23
7,Tentulia,4,76,19,95,474,666,1140,12
8,Total,25,554,111,665,6974,6512,13486,20
