,0,1,2,3,4,5,6,7,8
0,"Number of secondary school, teacher and student by municipality 2011",,,,,,,,
1,"
Upazila",Number of  institute,Number of teacher,Number of teacher,Number of teacher,Number of student,Number of student,Number of student,Students per teacher
2,"
Upazila",Number of  institute,Male,Female,Total,Male,Female,Total,Students per teacher
3,Atwari,0,0,0,0,0,0,0,0
4,Boda,5,68,18,80,960,992,1952,24
5,Debiganj,0,0,0,0,0,0,0,0
6,Panchagarh Sadar,8,99,36,135,1665,1852,3517,26
7,Tentulia,0,0,0,0,0,0,0,0
8,Total,13,167,54,215,2625,2844,5469,25
