,0,1,2,3,4,5
0,Sanction post of Government employee by category 2011,,,,,
1,Upazila,Class-I,Class-II,Class-III,Class-IV,Number of total employee
2,Atwari,37,32,261,104,434
3,Boda,46,10,685,120,861
4,Debiganj,48,26,738,95,907
5,Panchagarh Sadar,358,22,2890,267,3537
6,Tentulia,14,13,188,83,298
7,Total,503,103,4762,669,6037
