,0,1,2,3,4,5,6
0,Number of holding reporting cattle head 2008,,,,,,
1,,,,,,,
2, Upazila, Total holding,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads,Number of holding based on cattle heads
3, Upazila, Total holding,1-3 head,4-6 head,7-9 head,10-15 head,15 head & above
4,Araihazar,11265,7391,3766,90,10,8
5,Bandar,2894,1443,1271,143,25,12
6,Narayanganj Sadar,4666,3031,1120,415,63,37
7,Rupganj,13126,7000,5000,1100,19,7
8,Sonargaon,9135,5113,3834,170,15,3
9,Total,41086,23978,14991,1918,132,67
