,0,1,2,3,4
0,Number of fisherman and production of fish in following years,,,,
1,,,,,
2,(Production in metric ton),(Production in metric ton),(Production in metric ton),(Production in metric ton),(Production in metric ton)
3, Upazila,2010-11,2010-11,2009-10,2009-10
4, Upazila,Number,Production,Number,Production
5,Assasuni,2450,4145,2390,3421
6,Debhata,1253,8978,965,9219
7,Kalaroa,448,6968,448,3822
8,Kaliganj,241,4800,241,5000
9,Satkhira Sadar,445,6270,435,6195
10,Shyamnagar,2930,6814,2920,6504
11,Tala,1042,6058,1042,5937
12,Total,8809,44033,8441,40098
