,0,1,2,3
0,"Number of railway station, steamer, launch station and bus stand 2011",,,
1,,,,
2,Upazila,Railway station,Steamer/launch station,Bus stand
3,Baliakandi,4,0,1
4,Goalanda,2,1,6
5,Kalukhali,1,0,6
6,Pangsha,2,0,3
7,Rajbari Sadar,6,1,1
8,Total,15,2,17
