,0,1,2,3,4,5,6,7,8
0,"Number of kindergarten school (pre schooling), teacher and student 2011",,,,,,,,
1,,,,,,,,,
2, Upazila,Number of kindergarten school,Number of teacher - Male,Number of teacher - Female,Number of teacher - Total,Number of student - Male,Number of student - Female,Number of student - Total,Students per teacher
3,Baghaichhari,2,6,3,9,147,90,237,26
4,Barkal,0,0,0,0,0,0,0,0
5,Belai Chhari,0,0,0,0,0,0,0,0
6,Jurai Chhari,0,0,0,0,0,0,0,0
7,Kaptai,6,11,36,47,224,184,408,9
8,Kawkhali,4,5,23,28,341,317,658,24
9,Langadu,1,2,4,6,69,47,106,18
10,Naniarchar,1,5,3,8,89,48,137,17
11,Rangamati Sadar,12,45,52,97,797,669,1466,15
12,Rajasthali,2,4,6,10,40,50,90,9
13,Total,28,78,127,205,1707,1405,3102,15
