,0,1,2,3,4,5,6,7,8,9,10
0,Number of branch and accounts of Krishi and Co-operative bank 2011,,,,,,,,,,
1,,,,,,,,,,,
2, Upazila,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Krishi bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank,Co-operative bank
3, Upazila,Number of branch,Account,Account,Account,Account,Number of branch,Account,Account,Account,Account
4, Upazila,Number of branch,S.D,C.D,F.D,S.T.D,Number of branch,S.D,C.D,F.D,S.T.D
5,Fulchhari,1,3672,21,89,140,0,0,0,0,0
6,Gaibandha Sadar,5,0,0,197,25,1,0,0,0,0
7,Gobindaganj,6,2875,1270,1483,34,1,77,334,112,0
8,Palashbari,2,3743,109,64,10,1,668,0,143,1
9,Sadullapur,3,4546,85,130,7,0,0,0,0,0
10,Saghata,4,1556,18,56,13,0,0,0,0,0
11,Sundarganj,3,4892,116,245,7,0,0,0,0,0
12,Total,24,21284,1619,2264,236,3,745,334,255,1
