,0,1,2,3,4,5
0,Number of family planning personnel working by municipality 2011,,,,,
1,"
Municipality","
Doctor","Family planning
inspector",Family planning assistant,"Family planning
visitor",Midwife/ birth attendant (Dai)
2,Gaibandha Sadar,2,0,0,0,0
3,Gobindaganj,0,1,3,2,1
4,Sundarganj,2,1,6,1,0
5,Total,4,2,9,3,1
