,0,1,2,3,4
0,Number of Agriculture holding by tenure,,,,
1,Sylhet,,,,
2,(According to Agriculture Census 2008),,,,
3,Upazila/City Corporation,Total farm holding,Owner holding,Owner cum tenant,Tenant holding
4,Balaganj,25516,14200,10144,1172
5,Beanibazar,21299,15367,5445,487
6,Bishwanath,16541,25610,5911,3333
7,Companiganj,12118,7077,2821,3068
8,Dakhin Surma,19022,14681,4001,340
9,Fenchuganj,7477,4865,2019,593
10,Golapganj,27312,19713,7455,144
11,Gowainghat,43371,31859,5892,5620
12,Jaintiapur,15709,11800,3227,682
13,Kanaighat,26343,19588,6119,636
14,Sylhet City Corporation,0,0,0,0
15,Sylhet Sadar,104951,73072,3858,28021
16,Zakiganj,37646,30951,5884,811
17,Total,357305,268783,62776,44907
