,0,1,2,3,4
0,Number of bakery and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Person engaged Family,Person engaged Hired,Person engaged Total
4,Balaganj,4,6,22,28
5,Beanibazar,2,4,8,12
6,Bishwanath,5,7,35,42
7,Companiganj,8,20,16,36
8,Dakhin Surma,12,17,96,113
9,Fenchuganj,3,22,10,32
10,Golapganj,10,5,30,35
11,Gowainghat,12,15,30,45
12,Jaintiapur,4,4,20,24
13,Kanaighat,1,2,19,19
14,Sylhet City Corporation,17,36,83,119
15,Sylhet Sadar,80,151,600,751
16,Zakiganj,3,8,6,14
17,Total,161,297,975,1270
