,0,1,2,3,4,5,6,7
0,"Number of household, population and density 2011",,,,,,,
1,,,,,,,,
2,Upazila/City corporation,House- hold,Population(000) Male,Population(000) Female,Population(000) Both Sex,Sex ratio (M / F),Average size of household,Density per sq. km.
3,Balaganj,54246,157975,162252,320227,97,5.9,852
4,Beanibazar,42119,123939,129677,253616,96,6,1001
5,Bishwanath,37993,115763,116810,232573,99,6.1,1091
6,Companiganj,28756,89649,84380,174029,106,6.1,586
7,Dakhin surma,43004,126315,127073,253388,99,5.9,1350
8,Fenchuganj,18859,51077,53664,104741,95,5.5,918
9,Golapganj,50465,154249,161900,316149,95,6.2,1136
10,Gowainghat,47992,143877,143645,287512,100,6.0,598
11,Jaintiapur,27719,80769,80975,161744,100,5.8,608
12,Kanaighat,46147,129319,134650,263969,96,5.7,674
13,Sylhet city corporation,97991,260656,224482,485138,116,4.9,2747
14,Sylhet sadar,60242,176023,167942,343965,105,5.2,2747
15,Zakiganj,40548,117354,119783,237137,98,5.82,893
16,Total,596081,1726965,1707233,3434188,101,5.74,995
