,0,1,2,3,4,5,6
0,"Number of fire service unit and casualty by municipality, city corporation 2011",,,,,,
1,Sylhet,,,,,,
2,,,,,,,
3,Municipality/City corporation,Fire service unite,Persons employed,Fire cases,Monetary loss (in thousand taka),Persons dead,Persons injured
4,Balaganj,0,0,0,0,0,0
5,Beanibazar,0,0,0,0,0,0
6,Bishwanath,0,0,0,0,0,0
7,Companiganj,0,0,0,0,0,0
8,Dakhin Surma,0,0,0,0,0,0
9,Fenchuganj,0,0,0,0,0,0
10,Golapganj,0,0,1,500000,0,0
11,Gowainghat,0,0,0,0,0,0
12,Jaintiapur,0,0,0,0,0,0
13,Kanaighat,0,0,0,0,0,0
14,Sylhet City Corporation,2,88,25,5786730,2,3
15,Sylhet Sadar,0,0,0,0,0,0
16,Zakiganj,1,18,18,1025,0,0
17,Total,3,106,44,6287755,2,3
