,0,1,2,3,4,5,6
0,Annual average wholesale price of selected building materials 2011,,,,,,
1,(Price in Taka),,,,,,
2,Upazila/City corporation,Brick-01 (per1000),Cement (per 50 KG Bag),Iron Bar (per Ton),Sand-01 (Per C.Ft.),Sand -02 (Per C.Ft.),Stone (per C.Ft.)
3,Balaganj,7000,480,60000,25,15,110
4,Beanibazar,8000,475,56000,12,15,85
5,Bishwanath,7500,460,58000,28,28,90
6,Companiganj,6500,485,55000,12,15,70
7,Dakhin surma,8000,450,55000,22,20,75
8,Fenchuganj,7000,460,55000,25,22,90
9,Golapganj,6000,450,55000,30,10,90
10,Gowainghat,7000,480,62500,9,12,84
11,Jaintiapur,7000,375,220,5,6,50
12,Kanaighat,7000,470,60000,35,15,60
13,Sylhet city corporation,7000,460,61000,26,16,95
14,Sylhet sadar,7000,445,61000,25,17,80
15,Zakiganj,7500,450,60000,25,21,95
16,District Average,7115.385,456.923,53747.692,21.462,16.308,82.615
