,0,1,2,3,4,5
0,"Number of cinema hall, registered club, auditorium, public library and orphanage 2011",,,,,
1,Sylhet,,,,,
2,,,,,,
3,Upazila/City Corporation,Cinema hall,Registered club,Library,Orphanage,Auditorium
4,Balaganj,0,63,1,12,1
5,Beanibazar,0,76,1,0,2
6,Bishwanath,0,58,1,0,1
7,Companiganj,0,47,0,1,1
8,Dakhin Surma,0,7,0,2,0
9,Fenchuganj,0,10,1,2,3
10,Golapganj,0,205,1,6,1
11,Gowainghat,0,0,1,0,1
12,Jaintiapur,0,27,1,0,1
13,Kanaighat,0,3,1,2,2
14,Sylhet City Corporation,4,0,2,9,3
15,Sylhet Sadar,2,225,0,17,0
16,Zakiganj,0,67,1,3,1
17,Total,6,788,11,54,17
