,0,1,2,3,4
0,Number of rice mill and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Person engaged Male,Person engaged Female,Person engaged Total
4,Balaganj,65,140,0,140
5,Beanibazar,48,96,0,96
6,Bishwanath,17,31,7,38
7,Companiganj,39,80,0,80
8,Dakhin Surma,55,115,0,115
9,Fenchuganj,8,16,0,16
10,Golapganj,50,100,0,100
11,Gowainghat,65,132,0,132
12,Jaintiapur,94,195,0,195
13,Kanaighat,63,130,0,130
14,Sylhet City Corporation,5,10,0,10
15,Sylhet Sadar,30,60,0,60
16,Zakiganj,73,150,0,150
17,Total,612,1255,7,1262
