,0,1,2,3,4
0,Number of printing press and person engaged 2011,,,,
1,Sylhet,,,,
2,,,,,
3,Upazila/City Corporation,Units,Person engaged Family,Person engaged Hired,Person engaged Total
4,Balaganj,0,0,0,0
5,Beanibazar,3,6,9,19
6,Bishwanath,2,3,5,8
7,Companiganj,0,0,0,0
8,Dakhin Surma,0,0,0,0
9,Fenchuganj,0,0,0,0
10,Golapganj,0,0,0,0
11,Gowainghat,0,0,0,0
12,Jaintiapur,0,0,0,0
13,Kanaighat,0,0,0,0
14,Sylhet City Corporation,67,79,185,264
15,Sylhet Sadar,0,0,0,0
16,Zakiganj,0,0,0,0
17,Total,72,88,199,291
